c_date,option_symbol,dte,stocks_id,expiration_date,call_put,price_strike,price_open,price_high,price_low,price,volume,openinterest,iv,delta,preiv,gamma,theta,vega,rho,Ask,Bid,underlying_price,calc_OTM,option_id,is_settlement
2025-05-02,SPY   250509P00620000,7,627,2025-05-09,P,620.0,,,,52.985,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,54.39,51.58,566.62,-9.42,137973706,0
2025-05-02,SPY   250509C00625000,7,627,2025-05-09,C,625.0,0.02,0.02,0.02,0.015,420,996,0.224207,0.000886,-1.0,0.000171,-0.003823,0.002364,9.5e-05,0.02,0.01,566.62,10.3,137973707,0
2025-05-02,SPY   250509P00625000,7,627,2025-05-09,P,625.0,,,,57.99,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,59.4,56.58,566.62,-10.3,137973708,0
2025-05-02,SPY   250509C00630000,7,627,2025-05-09,C,630.0,0.01,0.02,0.01,0.015,5,279,0.224207,0.000359,-1.0,7.4e-05,-0.001658,0.001026,3.9e-05,0.02,0.01,566.62,11.19,137973709,0
2025-05-02,SPY   250509P00630000,7,627,2025-05-09,P,630.0,,,,62.985,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,64.39,61.58,566.62,-11.19,137973710,0
2025-05-02,SPY   250509C00635000,7,627,2025-05-09,C,635.0,0.02,0.02,0.01,0.015,38,2217,0.224207,0.000138,-1.0,3e-05,-0.000678,0.00042,1.5e-05,0.02,0.01,566.62,12.07,137973711,0
2025-05-02,SPY   250509P00635000,7,627,2025-05-09,P,635.0,,,,67.985,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,69.39,66.58,566.62,-12.07,137973712,0
2025-05-02,SPY   250509C00640000,7,627,2025-05-09,C,640.0,0.01,0.01,0.01,0.0,128,90,0.224207,5e-05,-1.0,1.2e-05,-0.000262,0.000162,5e-06,0.01,0.0,566.62,12.95,137973713,0
2025-05-02,SPY   250509P00640000,7,627,2025-05-09,P,640.0,,,,72.985,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,74.39,71.58,566.62,-12.95,137973714,0
2025-05-02,SPY   250509C00645000,7,627,2025-05-09,C,645.0,0.01,0.02,0.01,0.0,219,547,0.224207,1.7e-05,-1.0,4e-06,-9.6e-05,5.9e-05,2e-06,0.01,0.0,566.62,13.83,137973715,0
2025-05-02,SPY   250509P00645000,7,627,2025-05-09,P,645.0,,,,77.990005,0,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,79.4,76.58,566.62,-13.83,137973716,0
2025-05-02,SPY   250509C00650000,7,627,2025-05-09,C,650.0,0.01,0.02,0.01,0.0,677,675,0.224207,6e-06,-1.0,1e-06,-3.3e-05,2.1e-05,1e-06,0.01,0.0,566.62,14.72,137973717,0
2025-05-02,SPY   250509P00650000,7,627,2025-05-09,P,650.0,86.82,86.82,82.25,82.990005,4,0,0.224207,-1.0,-1.0,0.0,0.0,0.0,0.0,84.4,81.58,566.62,-14.72,137973718,0
